ticker,issuer,cik,accession_number,prospectus_date,source_url,underwriter,shares_committed,role,deal_total_shares_check
INIO,INNIO N.V.,2109150,0001193125-26-256992,2026-06-03,https://www.sec.gov/Archives/edgar/data/2109150/000119312526256992/liberty_-_424b4.htm,Credit Agricole Securities (USA) Inc.,720000,underwriter,90000000
INIO,INNIO N.V.,2109150,0001193125-26-256992,2026-06-03,https://www.sec.gov/Archives/edgar/data/2109150/000119312526256992/liberty_-_424b4.htm,Erste Group Bank AG,720000,underwriter (not SEC-registered; no US sales),90000000
INIO,INNIO N.V.,2109150,0001193125-26-256992,2026-06-03,https://www.sec.gov/Archives/edgar/data/2109150/000119312526256992/liberty_-_424b4.htm,UniCredit Capital Markets LLC,720000,underwriter,90000000
INIO,INNIO N.V.,2109150,0001193125-26-256992,2026-06-03,https://www.sec.gov/Archives/edgar/data/2109150/000119312526256992/liberty_-_424b4.htm,"Academy Securities, Inc.",180000,underwriter,90000000
INIO,INNIO N.V.,2109150,0001193125-26-256992,2026-06-03,https://www.sec.gov/Archives/edgar/data/2109150/000119312526256992/liberty_-_424b4.htm,"Drexel Hamilton, LLC",180000,underwriter,90000000
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Citigroup Global Markets Inc.,7200340,representative,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,UBS Securities LLC,10974010,representative,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"BofA Securities, Inc.",6594130,representative,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Jefferies LLC,3156955,representative,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Wells Fargo Securities, LLC",5460340,representative,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"RBC Capital Markets, LLC",1478815,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,BTG Pactual US Capital LLC,1055540,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Keefe, Bruyette & Woods, Inc.",1213020,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Academy Securities, Inc.",90565,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Huntington Securities, Inc.",260485,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Loop Capital Markets LLC,146455,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Oppenheimer & Co. Inc.,454120,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Piper Sandler & Co.,300840,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Roberts & Ryan Investments Inc.,102585,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Wedbush Securities Inc.,60095,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Aegis Capital Corp.,48675,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,AmeriVet Securities,458945,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"C.L. King & Associates, Inc.",117610,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"CastleOak Securities, LP",87560,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Clear Street LLC,700940,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,InspereX LLC,36055,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,JonesTrading Institutional Services LLC,98925,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"R. Seelaus & Co., LLC.",95375,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Samuel A. Ramirez & Company, Inc.",98980,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,"Siebert Williams Shank & Co., LLC",93570,underwriter,40516960
PSUS,"Pershing Square USA, Ltd.",2002660,0001140361-26-018104,2026-04-29,https://www.sec.gov/Archives/edgar/data/2002660/000114036126018104/ny20064799x11_424b4.htm,Tigress Financial Partners LLC,132030,underwriter,40516960
