as_of,value
2025-09-17,629.2
2025-09-24,622.4
2025-10-01,619.4
2025-10-08,615.8
2025-10-15,581.4
2025-10-22,585.0
2025-10-29,595.5
2025-11-05,585.4
2025-11-12,577.1
2025-11-19,568.0
2025-11-26,563.1
2025-12-03,579.9
2025-12-10,587.3
2025-12-17,598.3
2025-12-24,604.4
2025-12-31,584.5
2026-01-07,649.3
2026-01-14,637.7
2026-01-21,617.4
2026-01-28,605.9
2026-02-04,609.0
2026-02-11,624.5
2026-02-18,596.7
2026-02-25,588.6
2026-03-04,584.8
2026-03-11,592.3
2026-03-18,586.1
2026-03-25,572.8
2026-04-01,540.9
2026-04-08,561.2
2026-04-15,602.0
2026-04-22,617.0
2026-04-29,620.1
2026-05-06,633.4
2026-05-13,642.4
2026-05-20,642.4
2026-05-27,614.0
2026-06-03,612.3
2026-06-10,630.5
2026-06-17,616.0
2026-06-24,622.6
2026-07-01,599.7
2026-07-08,613.5
2026-07-15,605.4
2026-07-22,609.5
2026-07-29,602.7
2026-08-05,625.7
2026-08-12,632.7
2026-08-19,623.0
