as_of,value
2006-02-08,1696.4
2006-02-15,1681.1
2006-02-22,1690.5
2006-03-01,1700.6
2006-03-08,1696.6
2006-03-15,1712.7
2006-03-22,1709.8
2006-03-29,1712.7
2006-04-05,1682.6
2006-04-12,1683.8
2006-04-19,1694.7
2006-04-26,1728.2
2006-05-03,1765.0
2006-05-10,1762.4
2006-05-17,1766.1
2006-05-24,1763.9
2006-05-31,1785.8
2006-06-07,1796.0
2006-06-14,1774.1
2006-06-21,1772.5
2006-06-28,1782.8
2006-07-05,1781.5
2006-07-12,1785.7
2006-07-19,1783.1
2006-07-26,1792.1
2006-08-02,1789.1
2006-08-09,1794.0
2006-08-16,1808.9
2006-08-23,1836.5
2006-08-30,1843.1
2006-09-06,1858.4
2006-09-13,1857.9
2006-09-20,1878.9
2006-09-27,1896.6
2006-10-04,1903.9
2006-10-11,1910.9
2006-10-18,1890.4
2006-10-25,1901.4
2006-11-01,1900.8
2006-11-08,1901.8
2006-11-15,1926.9
2006-11-22,1920.6
2006-11-29,1927.8
2006-12-06,1930.3
2006-12-13,1963.3
2006-12-20,1951.0
2006-12-27,1974.7
2007-01-03,1988.8
2007-01-10,1990.0
2007-01-17,1995.1
2007-01-24,1993.8
2007-01-31,1990.4
2007-02-07,2010.1
2007-02-14,2039.1
2007-02-21,2015.7
2007-02-28,2011.5
2007-03-07,1991.6
2007-03-14,1993.8
2007-03-21,1996.4
2007-03-28,2052.8
2007-04-04,2040.2
2007-04-11,2050.8
2007-04-18,2035.6
2007-04-25,2045.0
2007-05-02,2047.0
2007-05-09,2080.1
2007-05-16,2086.9
2007-05-23,2087.8
2007-05-30,2110.2
2007-06-06,2115.5
2007-06-13,2117.5
2007-06-20,2134.1
2007-06-27,2144.1
2007-07-04,2170.9
2007-07-11,2180.0
2007-07-18,2195.4
2007-07-25,2222.8
2007-08-01,2213.3
2007-08-08,2222.5
2007-08-15,2134.1
2007-08-22,2041.6
2007-08-29,1978.7
2007-09-05,1922.6
2007-09-12,1914.2
2007-09-19,1866.5
2007-09-26,1855.7
2007-10-03,1859.5
2007-10-10,1860.9
2007-10-17,1865.5
2007-10-24,1872.8
2007-10-31,1880.8
2007-11-07,1864.3
2007-11-14,1862.9
2007-11-21,1843.2
2007-11-28,1856.7
2007-12-05,1848.5
2007-12-12,1836.6
2007-12-19,1781.9
2007-12-26,1785.9
2008-01-02,1795.4
2008-01-09,1812.8
2008-01-16,1848.5
2008-01-23,1845.3
2008-01-30,1857.3
2008-02-06,1844.5
2008-02-13,1832.0
2008-02-20,1813.3
2008-02-27,1840.4
2008-03-05,1861.7
2008-03-12,1844.2
