label,measure,start,end,real_yield_start_pct,real_yield_end_pct,real_yield_change_pp,premium_start_pct,premium_end_pct,premium_change_pp,EP_start_pct,EP_end_pct,EP_change_pp,EP_change_check_pp,PE_start,PE_end,PE_change,pe_effect_rate_pts,pe_effect_premium_pts,pct_of_start_value_from_rate,pct_of_start_value_from_premium
2016,trailing_E,2015-12,2016-12,0.7277272727272728,0.5561904761904761,-0.17153679653679665,3.48486425243241,3.652335182240151,0.1674709298077408,4.212591525159683,4.208525658430627,-0.004065866729055401,-0.004065866729055845,23.738356639315843,23.761290322580646,0.02293368326480305,0.9691118854465746,-0.9461782021817715,4.082472515563761,-3.985862275801755
2016,CAPE_E10,2015-12,2016-12,0.7277272727272728,0.5561904761904761,-0.17153679653679665,3.1235481717647797,3.0325282570578853,-0.09101991470689441,3.8512754444920527,3.5887187332483617,-0.26255671124369107,-0.26255671124369107,25.96542403712417,27.865098223923525,1.8996741867993556,1.2407899458039076,0.6588842409954481,4.778623850047214,2.5375446981085528
2017,trailing_E,2016-12,2017-12,0.5561904761904761,0.503,-0.05319047619047612,3.652335182240151,3.621098275745588,-0.03123690649456279,4.208525658430627,4.124098275745588,-0.08442738268503902,-0.08442738268503891,23.761290322580646,24.247724790680742,0.4864344681000965,0.306454719746192,0.1799797483539045,1.289722551199016,0.7574493889452946
2017,CAPE_E10,2016-12,2017-12,0.5561904761904761,0.503,-0.05319047619047612,3.0325282570578853,2.6136112504923745,-0.4189170065655108,3.5887187332483617,3.1166112504923746,-0.472107482755987,-0.4721074827559869,27.865098223923525,32.086132007706,4.221033783782474,0.4788178445947686,3.7422159391877052,1.718342568710849,13.429760444823529
2018,trailing_E,2017-12,2018-12,0.503,1.016315789473684,0.5133157894736841,3.621098275745588,4.140443620180778,0.5193453444351901,4.124098275745588,5.1567594096544624,1.0326611339088743,1.0326611339088743,24.247724790680742,19.39202356673465,-4.855701223946092,-2.4138502517215343,-2.4418509722245574,-9.954955661032834,-10.070433384178985
2018,CAPE_E10,2017-12,2018-12,0.503,1.016315789473684,0.5133157894736841,2.6136112504923745,2.5182701501246747,-0.09534110036769983,3.1166112504923746,3.5345859395983585,0.4179746891059839,0.41797468910598423,32.086132007706,28.291857012072867,-3.794274995633131,-4.672087041954091,0.87781204632096,-14.561079038233759,2.7357988993816376
2019,trailing_E,2018-12,2019-12,1.016315789473684,0.14476190476190476,-0.8715538847117793,4.140443620180778,4.245574788599714,0.10513116841893577,5.1567594096544624,4.390336693361618,-0.7664227162928441,-0.7664227162928435,19.39202356673465,22.77729636344392,3.3852727967092697,3.8584001318095673,-0.4731273351002976,19.896841185921,-2.4398038372431996
2019,CAPE_E10,2018-12,2019-12,1.016315789473684,0.14476190476190476,-0.8715538847117793,2.5182701501246747,3.1521056206246842,0.6338354705000095,3.5345859395983585,3.296867525386589,-0.23771841421176942,-0.23771841421176976,28.291857012072867,30.33182232224331,2.039965310170441,7.800624932509317,-5.760659622338876,27.57197920652783,-20.361546503930985
2020,trailing_E,2019-12,2020-12,0.14476190476190476,-0.9822727272727273,-1.127034632034632,4.245574788599714,3.5295556345254346,-0.7160191540742793,4.390336693361618,2.5472829072527072,-1.8430537861089111,-1.8430537861089114,22.77729636344392,39.257516200998616,16.480219837554696,9.95404441526354,6.526175422291155,43.70160644368282,28.652107423799617
2020,CAPE_E10,2019-12,2020-12,0.14476190476190476,-0.9822727272727273,-1.127034632034632,3.1521056206246842,3.943867528373841,0.7917619077491569,3.296867525386589,2.9615948011011137,-0.3352727242854754,-0.33527272428547517,30.33182232224331,33.765591418117104,3.433769095873796,12.531096860218174,-9.097327764344378,41.313366295927146,-29.99268447406476
2021,trailing_E,2020-12,2021-12,-0.9822727272727273,-0.9931818181818183,-0.01090909090909098,3.5295556345254346,5.225900958635901,1.696345324110466,2.5472829072527072,4.2327191404540825,1.6854362332013753,1.685436233201375,39.257516200998616,23.625474944522797,-15.63204125647582,0.11479141974638196,-15.746832676222201,0.2924062214192296,-40.11163771950922
2021,CAPE_E10,2020-12,2021-12,-0.9822727272727273,-0.9931818181818183,-0.01090909090909098,3.943867528373841,3.6038172946379428,-0.3400502337358984,2.9615948011011137,2.6106354764561246,-0.35095932464498913,-0.35095932464498936,33.765591418117104,38.30484987346744,4.5392584553503355,0.14211742378115844,4.397141031569177,0.4208942234161626,13.022550018803663
