cik,ticker,w_2015,dlog_shares,shares_2015_adj,shares_last_adj,ratio,contrib
872589,REGN,0.004658510964985984,-0.05925872352608801,115230000.0,108600000.0,0.9424629002863838,-0.0002760574133173539
1000697,WAT,0.0008327206410129606,-0.33045573373614395,83087000.0,59706000.0,0.7185961702793457,-0.00027517731042317
1090727,UPS,0.00429963437468673,-0.06380295655861717,906000000.0,850000000.0,0.9381898454746137,-0.00027432938522607453
96021,SYY,0.001379346247158113,-0.1976146996652207,596849034.0,489825648.0,0.8206860028192657,-0.00027257909436649976
1324404,CF,0.0007175436379206564,-0.37542530241015465,236100000.0,162200000.0,0.6869970351545955,-0.00026938403725884494
1109357,EXC,0.0012631812821588709,-0.21280251964148658,1251986000.0,1012000000.0,0.8083157479396734,-0.0002688081596073713
277135,GWW,0.0008414559714815387,-0.31488861089559544,65765121.0,48000000.0,0.7298701693257738,-0.0002649649019896255
97745,TMO,0.004245541463133091,-0.06130910583556776,401900000.0,378000000.0,0.9405324707638716,-0.0002602903508925179
29905,DOV,0.000726747792626843,-0.3578461167214682,197054936.0,137777000.0,0.6991806589407129,-0.00026006387542741463
1281761,RF,0.0006477940352105182,-0.39799681350063854,1334000000.0,896000000.0,0.671664167916042,-0.0002578199618185067
1551182,ETN,0.0014284070668510761,-0.17732442934740006,467100000.0,391200000.0,0.8375080282594733,-0.0002532914680051606
822416,PHM,0.00042003007419359994,-0.5895291832814509,359793000.0,199537000.0,0.5545883327357675,-0.0002476199865930002
55785,KMB,0.0023787720501959805,-0.094709759492081,366300000.0,333200000.0,0.9096369096369097,-0.00022529292876054575
1286681,DPZ,0.000460083358588494,-0.48365082940618415,55532955.0,34237646.0,0.6165284379338358,-0.00022251969797730796
100517,UAL,0.0016087245449010394,-0.13770834952334562,377000000.0,328500000.0,0.8713527851458885,-0.00022153480191601746
759944,CFG,0.0010497400949661265,-0.20858594661915394,538220898.0,436890731.0,0.8117312661464141,-0.00021896103141259005
89800,SHW,0.00181773075513101,-0.11910369674582176,282072276.0,250400000.0,0.8877157427552362,-0.0002164984526246774
320335,GL,0.000493119466297697,-0.42917254091116097,126757235.0,82524992.0,0.6510475871456174,-0.00021163333432373826
1067701,URI,0.0005206497860584772,-0.4000120071854963,96379000.0,64604000.0,0.6703119974268253,-0.00020826616596195067
1002047,NTAP,0.00048475250501768156,-0.4281718547342983,320700000.0,209000000.0,0.6516994075459931,-0.00020755737916051796
4127,SWKS,0.0008868641842102149,-0.22841653633102202,194900000.0,155100000.0,0.7957927142124166,-0.00020257444515333476
1555280,ZTS,0.0016307314580632556,-0.12318509583889023,502019000.0,443835000.0,0.8841000041831086,-0.00020088181094901535
1037038,RL,0.0006021879698529662,-0.33087625111709185,89100000.0,64000000.0,0.7182940516273849,-0.00019924969793276177
1022079,DGX,0.0007681881102576389,-0.24934592370823383,145000000.0,113000000.0,0.7793103448275862,-0.00019154457393387355
1408198,MSCI,0.0005237835382364463,-0.3607404719034165,109926000.0,76636000.0,0.6971599075741862,-0.00018894992075865684
14693,BF-B,0.0015754198472689577,-0.11898281838373531,532707500.0,472950000.0,0.8878230548659443,-0.0001874478935657344
746515,EXPD,0.0005603717500594298,-0.3337129740752774,190223000.0,136249000.0,0.7162593377246705,-0.0001870033233001003
73124,NTRS,0.0009445715112959755,-0.1974896937355759,234221729.0,192246525.0,0.8207885998484795,-0.00018654313847719226
40704,GIS,0.0017822452021153583,-0.10431961536463721,618800000.0,557500000.0,0.9009372979961215,-0.00018592313397014428
916365,TSCO,0.0007341942069451987,-0.2513087910534073,684225000.0,532178000.0,0.7777821623004129,-0.00018450945854581302
100493,TSN,0.0012547393961841902,-0.14571181118139365,413000000.0,357000000.0,0.864406779661017,-0.0001828303499786466
1058090,CMG,0.0011254314557164948,-0.1594448283170922,1574700000.0,1342616000.0,0.8526170064139201,-0.00017944422523937165
823768,WM,0.001485619867627656,-0.12036368224987513,455900000.0,404200000.0,0.8865979381443299,-0.00017881467769123675
898293,JBL,0.00031392696665968845,-0.5695112747528978,196005000.0,110900000.0,0.565801892808857,-0.00017878494696166962
29989,OMC,0.000963854411165298,-0.1795521488172023,245200000.0,204900000.0,0.8356443719412724,-0.00017306213067166848
906163,NVR,0.00052062239957179,-0.326709425530252,4255000.0,3069103.0,0.7212933019976498,-0.00017009224508228083
1442145,VRSK,0.0009144789059707579,-0.18441345890035843,168451343.0,140082773.0,0.8315919036632435,-0.00016864221814148308
1090872,A,0.0010430634090938765,-0.1616413515564159,335000000.0,285000000.0,0.8507462686567164,-0.00016860217920497696
101829,RTX,0.0049312269462118575,-0.034067152825926296,1403404800.0,1356400000.0,0.9665065988088397,-0.0001679928619959252
1059556,MCO,0.0013675076239811138,-0.1227733426579721,203400000.0,179900000.0,0.884464110127827,-0.00016789348210642253
1113169,TROW,0.0009315507230573339,-0.16914693833438527,260900000.0,220300000.0,0.8443848217707934,-0.00015756895270833087
1099800,EW,0.0012957385107996132,-0.12062410808277403,660900000.0,585800000.0,0.8863670752004842,-0.0001562973021737052
882184,DHI,0.0008820831998810314,-0.17671265415932197,369800000.0,309900000.0,0.8380205516495403,-0.00015587526344032477
68505,MSI,0.0008752021544930254,-0.17737839299643507,201800000.0,169000000.0,0.8374628344895937,-0.00015524195171099053
